cvemodeloeducativo,cveplanestudio,cvemodulo,grado,cvetrayecto,cvetipomodulo,consecutivoorden,estado,creditos,descripcion,descorta,siglema
2008,ALBE08T,APRE03,1,XXX,FB,1,A,,Autogestión del aprendizaje.,Autogestión del aprendizaje.,APRE
2008,ALBE08T,PROP04,1,XXX,FB,2,A,,Proyección personal y profesional.,Proyección personal y profesional.,PROP
2008,ALBE08T,MAEC04,1,XXX,FB,3,A,,Manejo de espacios y cantidades.,Manejo de espacios y cantidades.,MAEC
2008,ALBE08T,COIN03,1,XXX,FB,4,A,,Comunicación para la interacción social.,Comunicación para la interacción social.,COIN
2008,ALBE08T,PIPM03,1,XXX,FB,5,A,,Procesamiento de información por medios digitales.,Procesamiento de información por medios digitales.,PIPM
2008,ALBE08T,REDE03,1,XXX,FB,6,A,,Resolución de problemas.,Resolución de problemas.,REDE
2008,ALBE08T,DECI03,1,XXX,FB,7,A,,Desarrollo ciudadano.,Desarrollo ciudadano.,DECI
2008,ALBE08T,CAEP02,2,XXX,FB,1,A,,Comunicación en los ámbitos escolar y profesional.,Comunicación en los ámbitos escolar y profesional.,CAEP
2008,ALBE08T,IBIO02,2,XXX,FB,2,A,,Identificación de la biodiversidad.,Identificación de la biodiversidad.,IBIO
2008,ALBE08T,ININ02,2,XXX,FB,3,A,,Interacción inicial en inglés.,Interacción inicial en inglés.,ININ
2008,ALBE08T,MADI02,2,XXX,FB,4,A,,Manejo de aplicaciones por medios digitales.,Manejo de aplicaciones por medios digitales.,MADI
2008,ALBE08T,REAN03,2,XXX,FB,5,A,,Representación simbólica y angular del entorno.,Representación simbólica y angular del entorno.,REAN
2008,ALBE08T,AMAE03,2,XXX,FB,6,A,,Análisis de la materia y la energía.,Análisis de la materia y la energía,AMAE
2008,ALBE08T,MAAL02,2,XXX,FP,7,A,,Manejo de técnicas para preparación de alimentos.,,MAAL
2008,ALBE08T,MCON03,2,XXX,FP,8,A,,Manejo del proceso contable.,,MCON
2008,ALBE08T,CAIN02,3,XXX,FB,1,A,,Comunicación activa en inglés.,Comunicación activa en inglés.,CAIN
2008,ALBE08T,IFIM03,3,XXX,FB,2,A,,Interpretación de fenómenos físicos de la materia.,Interpretación de fenómenos físicos de la materia.,IFIM
2008,ALBE08T,REFU03,3,XXX,FB,3,A,,Representación gráfica de funciones.,Representación gráfica de funciones.,REFU
2008,ALBE08T,COCA02,3,XXX,FP,4,A,,Control de costos de alimentos y bebidas.,,COCA
2008,ALBE08T,MEPS02,3,XXX,FP,5,A,,Manejo de equipo para producción y servicio de alimentos y bebidas.,,MEPS
2008,ALBE08T,TDAF02,3,XXX,FP,6,A,,Tallado y decoración artística de frutas y verduras.,,TDAF
2008,ALBE08T,ACOC02,3,XXX,FP,7,A,,Atención al comensal.,,ACOC
2008,ALBE08T,CIIN02,4,XXX,FB,1,A,,Comunicación independiente en inglés.,Comunicación independiente en inglés.,CIIN
"2008,ALBE08T,COFE02,4,XXX,FB,2,A,,""Contextualización de fenómenos sociales, políticos y económicos."",""Contextualización de fenómenos sociales, políticos y económicos."",COFE"
2008,ALBE08T,TADA03,4,XXX,FB,3,A,,Tratamiento de datos y azar.,Tratamiento de datos y azar.,TADA
2008,ALBE08T,PIOF02,4,XXX,FP,4,A,,Interacción inicial en francés.,,PIOF
2008,ALBE08T,PREP02,4,XXX,FP,5,A,,Preparación de bases para platillos.,,PREP
2008,ALBE08T,PREB02,4,XXX,FP,6,A,,Preparación de bebidas.,,PREB
2008,ALBE08T,PBOB02,4,XXX,FP,7,A,,Preparación de bocadillos y botanas.,,PBOB
2008,ALBE08T,CVNA02,4,EDE,TT,41,A,,Cálculo del valor nutritivo de los alimentos.,,CVNA
2008,ALBE08T,CLEI02,4,IPA,TT,42,A,,Comprensión de lectura y escritura en inglés.,,CLEI
2008,ALBE08T,COFT02,4,CPF,TT,43,A,,Comunicación en francés con el turista.,,COFT
2008,ALBE08T,ELPM02,4,EPC,TT,44,A,,Elaboración de platillos mediterráneos.,,ELPM
2008,ALBE08T,TVEN02,4,OPV,TT,45,A,,Manejo de técnicas de venta.,,TVEN
2008,ALBE08T,PBBC01,4,PBC,TT,47,A,,Preparación de bebidas clásicas a base de café.,,PBBC
2008,ALBE08T,CEPR02,4,ORE,TT,48,A,,Coordinación de eventos programados.,,CEPR
2008,ALBE08T,CMIT,4,CPIT,TT,50,A,,Comunicación en inglés con el turista.,Comunicación en inglés con el turista,CMIT
2008,ALBE08T,CPIN02,5,XXX,FB,1,A,,Comunicación productiva en inglés.,Comunicación productiva en inglés.,CPIN
2008,ALBE08T,INSO02,5,XXX,FB,2,A,,Interpretación de normas de convivencia social.,Interpretación de normas de convivencia social.,INSO
2008,ALBE08T,PIEF02,5,XXX,FP,3,A,,Comunicación activa en francés.,,PIEF
2008,ALBE08T,CALI02,5,XXX,FP,4,A,,Conservación de alimentos.,,CALI
2008,ALBE08T,CRES02,5,XXX,FP,5,A,,Conservación y resguardo en el servicio de vino.,,CRES
2008,ALBE08T,FEMP03,5,XXX,FP,6,A,,Formación empresarial.,FEMP03,FEMP
2008,ALBE08T,OGRU02,5,XXX,FP,7,A,,Organización de grupos y convenciones.,,OGRU
2008,ALBE08T,ATSC02,5,OPV,TT,41,A,,Atención y servicio a clientes.,,ATSC
2008,ALBE08T,CAEO02,5,IPA,TT,42,A,,Comprensión auditiva y expresión oral en Inglés.,,CAEO
2008,ALBE08T,CFHR02,5,CPF,TT,43,A,,Comunicación en francés para hotelería y restauración.,,CFHR
2008,ALBE08T,ELPO02,5,EPC,TT,44,A,,Elaboración de platillos orientales.,,ELPO
2008,ALBE08T,PDME02,5,EDE,TT,45,A,,Preparación de dietas y menús por grupos de edad.,,PDME
2008,ALBE08T,PBCL,5,PBC,TT,47,A,,Preparación de bebidas a base de café y leche.,,PBCL
2008,ALBE08T,CRSP02,5,ORE,TT,48,A,,Coordinación de recorridos en sitios coloniales y pueblos mágicos.,,CRSP
2008,ALBE08T,CIHR,5,CPIT,TT,50,A,,Comunicación en inglés en hoteles y restaurantes.,Comunicación en inglés en hoteles y restaurantes,CIHR
2008,ALBE08T,FLSF,6,XXX,FB,1,A,,Filosofía.,Filosofía,FLSF
2008,ALBE08T,CENG02,6,XXX,FP,2,A,,Comunicación especializada en inglés.,Comunicación especializada en inglés.,CENG
2008,ALBE08T,ICPF02,6,XXX,FP,3,A,,Comunicación independiente en francés.,,ICPF
2008,ALBE08T,EPAR02,6,XXX,FP,4,A,,Elaboración de panadería y repostería.,,EPAR
2008,ALBE08T,OMGA02,6,XXX,FP,5,A,,Organización de muestras gastronómicas.,,OMGA
2008,ALBE08T,PLAO02,6,XXX,FP,6,A,,Planeación y organización de menús.,,PLAO
2008,ALBE08T,CEFR02,6,CPF,TT,41,A,,Comunicación especializada en francés.,,CEFR
2008,ALBE08T,CPAS02,6,IPA,TT,42,A,,Comunicación profesional en el área de servicios.,,CPAS
2008,ALBE08T,DRED02,6,EDE,TT,43,A,,Diseño de recetas para dietas especiales.,,DRED
2008,ALBE08T,ELPP02,6,EPC,TT,44,A,,Elaboración de platillos prehispánicos.,,ELPP
2008,ALBE08T,VEBS02,6,OPV,TT,45,A,,Venta de bienes y servicios.,,VEBS
2008,ALBE08T,PBMA,6,PBC,TT,47,A,,Preparación de bebidas a base de café con métodos alternativos.,,PBMA
2008,ALBE08T,PSTR02,6,ORE,TT,48,A,,Prestación de servicios en el segmento de turismo rural.,,PSTR
2008,ALBE08T,GSRI,6,CPIT,TT,50,A,,Gestión de servicios en inglés.,Gestión de servicios en inglés,GSRI
2008,ARTE08,APRE03,1,XXX,FB,1,A,,Autogestión del aprendizaje.,Autogestión del aprendizaje.,APRE
2008,ARTE08,PROP04,1,XXX,FB,2,A,,Proyección personal y profesional.,Proyección personal y profesional.,PROP
2008,ARTE08,MAEC04,1,XXX,FB,3,A,,Manejo de espacios y cantidades.,Manejo de espacios y cantidades.,MAEC
2008,ARTE08,COIN03,1,XXX,FB,4,A,,Comunicación para la interacción social.,Comunicación para la interacción social.,COIN
2008,ARTE08,PIPM03,1,XXX,FB,5,A,,Procesamiento de información por medios digitales.,Procesamiento de información por medios digitales.,PIPM
2008,ARTE08,REDE03,1,XXX,FB,6,A,,Resolución de problemas.,Resolución de problemas.,REDE
2008,ARTE08,DECI03,1,XXX,FB,7,A,,Desarrollo ciudadano.,Desarrollo ciudadano.,DECI
2008,ARTE08,CAEP02,2,XXX,FB,1,A,,Comunicación en los ámbitos escolar y profesional.,Comunicación en los ámbitos escolar y profesional.,CAEP
2008,ARTE08,IBIO02,2,XXX,FB,2,A,,Identificación de la biodiversidad.,Identificación de la biodiversidad.,IBIO
2008,ARTE08,ININ02,2,XXX,FB,3,A,,Interacción inicial en inglés.,Interacción inicial en inglés.,ININ
2008,ARTE08,MADI02,2,XXX,FB,4,A,,Manejo de aplicaciones por medios digitales.,Manejo de aplicaciones por medios digitales.,MADI
2008,ARTE08,REAN03,2,XXX,FB,5,A,,Representación simbólica y angular del entorno.,Representación simbólica y angular del entorno.,REAN
2008,ARTE08,AMAE03,2,XXX,FB,6,A,,Análisis de la materia y la energía.,Análisis de la materia y la energía,AMAE
2008,ARTE08,DESI02,2,XXX,FP,7,A,,Determinación de sistemas de impresión.,,DESI
2008,ARTE08,RELI02,2,XXX,FP,8,A,,Reproducción de línea.,,RELI
2008,ARTE08,TRAI02,2,XXX,FP,9,A,,Transporte de imágenes.,,TRAI
2008,Arte08,CAIN02,3,XXX,FB,1,A,,Comunicación activa en inglés.,Comunicación activa en inglés.,CAIN
2008,Arte08,IFIM03,3,XXX,FB,2,A,,Interpretación de fenómenos físicos de la materia.,Interpretación de fenómenos físicos de la materia.,IFIM
2008,ARTE08,REFU03,3,XXX,FB,3,A,,Representación gráfica de funciones.,Representación gráfica de funciones.,REFU
2008,ARTE08,ASCA03,3,XXX,FP,4,A,,Aseguramiento de la calidad.,,ASCA
2008,Arte08,ILIO02,3,XXX,FP,5,A,,Impresión de línea en offset.,,ILIO
2008,Arte08,IMSE02,3,XXX,FP,6,A,,Impresión en serigrafía.,,IMSE
2008,Arte08,REMD02,3,XXX,FP,7,A,,Reproducción de medio tono y dúo tono.,,REMD
2008,ARTE08,CIIN02,4,XXX,FB,1,A,,Comunicación independiente en inglés.,Comunicación independiente en inglés.,CIIN
"2008,ARTE08,COFE02,4,XXX,FB,2,A,,""Contextualización de fenómenos sociales, políticos y económicos."",""Contextualización de fenómenos sociales, políticos y económicos."",COFE"
2008,ARTE08,TADA03,4,XXX,FB,3,A,,Tratamiento de datos y azar.,Tratamiento de datos y azar.,TADA
2008,ARTE08,CACI02,4,XXX,FP,4,A,,Captura y corrección de imagen en color.,,CACI
2008,ARTE08,IMET02,4,XXX,FP,5,A,,Impresión de medio tono en offset.,,IMET
2008,ARTE08,MPDI02,4,XXX,FP,6,A,,Manejo de paquetería de diseño.,,MPDI
"2008,ARTE08,AFEO02,4,FIM,TP,21,A,,""Análisis de fenómenos eléctricos, electromagnéticos y ópticos."",""Análisis de fenómenos eléctricos, electromagnéticos y ópticos."",AFEO"
2008,ARTE08,DROE02,4,QUM,TP,22,A,,Descripción de la relación entre compuestos orgánicos y el entorno.,Descripción de la relación entre compuestos orgánicos y el entorno,DROE
2008,ARTE08,IFAH02,4,ECA,TP,23,A,,Interpretación de fenómenos microeconómicos.,Interpretación de fenómenos microeconómicos.,IFAH
2008,ARTE08,IFES02,4,SOH,TP,24,A,,Interpretación de hechos y fenómenos en estructuras sociales.,Interpretación de hechos y fenómenos en estructuras sociales.,IFES
2008,ARTE08,DIFL00,4,FXG,TT,25,A,,Diseño flexográfico.,,DIFL
2008,ARTE08,CLEI02,4,INP,TT,41,A,,Comprensión de lectura y escritura en inglés.,,CLEI
2008,ARTE08,COEP02,4,SUP,TT,42,A,,Control estadístico del proceso.,,COEP
2008,ARTE08,TVEN02,4,OPV,TT,43,A,,Manejo de técnicas de venta.,,TVEN
2008,ARTE08,PICA02,4,INC,TT,44,A,,Programación de la inspección del control de calidad.,,PICA
2008,ARTE08,PEDI02,4,POE,TT,45,A,,Proyectos editoriales.,,PEDI
2008,ARTE08,CPIN02,5,XXX,FB,1,A,,Comunicación productiva en inglés.,Comunicación productiva en inglés.,CPIN
2008,ARTE08,INSO02,5,XXX,FB,2,A,,Interpretación de normas de convivencia social.,Interpretación de normas de convivencia social.,INSO
2008,ARTE08,ADMA02,5,XXX,FP,3,A,,Administración del mantenimiento.,,ADMA
2008,ARTE08,FEMP03,5,XXX,FP,4,A,,Formación empresarial.,FEMP03,FEMP
2008,ARTE08,IMFO02,5,XXX,FP,5,A,,Impresión digital en gran formato.,,IMFO
2008,ARTE08,RECO02,5,XXX,FP,6,A,,Reproducción de color.,,RECO
2008,ARTE08,PRMA00,5,FXG,TT,7,A,0,Preprensa y materiales.,,PRMA
2008,ARTE08,AIND02,5,FIM,TP,21,A,,Análisis derivativo de funciones.,Análisis derivativo de funciones,AIND
2008,ARTE08,DEMA02,5,ECA,TP,22,A,,Descripción de fenómenos macroeconómicos.,Descripción de fenómenos macroeconómicos.,DEMA
2008,ARTE08,IRMO03,5,QUM,TP,23,A,,Interpretación de la relación de reacciones metabólicas de los organismos.,Interpretación de la relación de reacciones metabólicas de los org,IRMO
2008,ARTE08,ITIN02,5,SOH,TP,24,A,,Interpretación y tratamiento de la información.,Interpretación y tratamiento de la información.,ITIN
2008,ARTE08,AHEC02,5,INC,TT,41,A,,Aplicación de herramientas estadísticas de calidad.,,AHEC
2008,ARTE08,ATSC02,5,OPV,TT,42,A,,Atención y servicio a clientes.,,ATSC
2008,ARTE08,CAEO02,5,INP,TT,43,A,,Comprensión auditiva y expresión oral en Inglés.,,CAEO
2008,ARTE08,PRUC02,5,SUP,TT,44,A,,Programación y control de la producción.,,PRUC
2008,ARTE08,TEDI02,5,POE,TT,45,A,,Trabajo editorial.,,TEDI
2008,ARTE08,FLSF,6,XXX,FB,1,A,,Filosofía.,Filosofía,FLSF
2008,ARTE08,CENG02,6,XXX,FP,2,A,,Comunicación especializada en inglés.,Comunicación especializada en inglés.,CENG
2008,ARTE08,ENAC02,6,XXX,FP,3,A,,Encuadernación y acabados.,,ENAC
2008,ARTE08,IMCO02,6,XXX,FP,4,A,,Impresión de selección de color y colores especiales en offset.,,IMCO
2008,ARTE08,ITAM02,6,XXX,FP,5,A,,Impresión en tampografía.,,ITAM
2008,ARTE08,ACIU02,6,SOH,TP,21,A,,Actuación ciudadana.,Actuación ciudadana.,ACIU
2008,ARTE08,AING02,6,FIM,TP,22,A,,Análisis integral de funciones.,Análisis integral de funciones.,AING
2008,ARTE08,CAFI02,6,ECA,TP,23,A,,Cálculo de operaciones financieras de crédito.,Cálculo de operaciones financieras de crédito.,CAFI
2008,ARTE08,ICHU02,6,QUM,TP,24,A,,Identificación de la conducta humana.,Identificación de la conducta humana.,ICHU
2008,ARTE08,APIS03,6,INC,TT,41,A,,Aplicación de los procedimientos del sistema ISO-9001-2000.,,APIS
2008,ARTE08,ATSU03,6,SUP,TT,42,A,0,Aplicación de técnicas de supervisión.,,ATSU
2008,ARTE08,CPAI02,6,INP,TT,43,A,,Comunicación profesional en el área industrial..,,CPAI
2008,ARTE08,PCOE02,6,POE,TT,44,A,,Planeación y costos de producción editorial.,,PCOE
2008,ARTE08,VEBS02,6,OPV,TT,45,A,,Venta de bienes y servicios.,,VEBS
2008,ARTE08,IMFD,6,FXG,TT,46,A,0,Impresión flexográfica y digital.,,IMFD
2008,ARTE08T,APRE03,1,XXX,FB,1,A,,Autogestión del aprendizaje.,Autogestión del aprendizaje.,APRE
2008,ARTE08T,PROP04,1,XXX,FB,2,A,,Proyección personal y profesional.,Proyección personal y profesional.,PROP
2008,ARTE08T,MAEC04,1,XXX,FB,3,A,,Manejo de espacios y cantidades.,Manejo de espacios y cantidades.,MAEC
2008,ARTE08T,COIN03,1,XXX,FB,4,A,,Comunicación para la interacción social.,Comunicación para la interacción social.,COIN
2008,ARTE08T,PIPM03,1,XXX,FB,5,A,,Procesamiento de información por medios digitales.,Procesamiento de información por medios digitales.,PIPM
2008,ARTE08T,REDE03,1,XXX,FB,6,A,,Resolución de problemas.,Resolución de problemas.,REDE
2008,ARTE08T,DECI03,1,XXX,FB,7,A,,Desarrollo ciudadano.,Desarrollo ciudadano.,DECI
2008,ARTE08T,CAEP02,2,XXX,FB,1,A,,Comunicación en los ámbitos escolar y profesional.,Comunicación en los ámbitos escolar y profesional.,CAEP
2008,ARTE08T,IBIO02,2,XXX,FB,2,A,,Identificación de la biodiversidad.,Identificación de la biodiversidad.,IBIO
2008,ARTE08T,ININ02,2,XXX,FB,3,A,,Interacción inicial en inglés.,Interacción inicial en inglés.,ININ
2008,ARTE08T,MADI02,2,XXX,FB,4,A,,Manejo de aplicaciones por medios digitales.,Manejo de aplicaciones por medios digitales.,MADI
2008,ARTE08T,REAN03,2,XXX,FB,5,A,,Representación simbólica y angular del entorno.,Representación simbólica y angular del entorno.,REAN
2008,ARTE08T,AMAE03,2,XXX,FB,6,A,,Análisis de la materia y la energía.,Análisis de la materia y la energía,AMAE
2008,ARTE08T,DESI02,2,XXX,FP,7,A,,Determinación de sistemas de impresión.,,DESI
2008,ARTE08T,RELI02,2,XXX,FP,8,A,,Reproducción de línea.,,RELI
2008,ARTE08T,TRAI02,2,XXX,FP,9,A,,Transporte de imágenes.,,TRAI
2008,Arte08T,CAIN02,3,XXX,FB,1,A,,Comunicación activa en inglés.,Comunicación activa en inglés.,CAIN
2008,Arte08T,IFIM03,3,XXX,FB,2,A,,Interpretación de fenómenos físicos de la materia.,Interpretación de fenómenos físicos de la materia.,IFIM
2008,Arte08T,REFU03,3,XXX,FB,3,A,,Representación gráfica de funciones.,Representación gráfica de funciones.,REFU
2008,ARTE08T,ASCA03,3,XXX,FP,4,A,,Aseguramiento de la calidad.,,ASCA
2008,Arte08T,ILIO02,3,XXX,FP,5,A,,Impresión de línea en offset.,,ILIO
2008,Arte08T,IMSE02,3,XXX,FP,6,A,,Impresión en serigrafía.,,IMSE
2008,Arte08T,REMD02,3,XXX,FP,7,A,,Reproducción de medio tono y dúo tono.,,REMD
2008,ARTE08T,CIIN02,4,XXX,FB,1,A,,Comunicación independiente en inglés.,Comunicación independiente en inglés.,CIIN
"2008,ARTE08T,COFE02,4,XXX,FB,2,A,,""Contextualización de fenómenos sociales, políticos y económicos."",""Contextualización de fenómenos sociales, políticos y económicos."",COFE"
2008,ARTE08T,TADA03,4,XXX,FB,3,A,,Tratamiento de datos y azar.,Tratamiento de datos y azar.,TADA
2008,ARTE08T,CACI02,4,XXX,FP,4,A,,Captura y corrección de imagen en color.,,CACI
2008,ARTE08T,IMET02,4,XXX,FP,5,A,,Impresión de medio tono en offset.,,IMET
2008,ARTE08T,MPDI02,4,XXX,FP,6,A,,Manejo de paquetería de diseño.,,MPDI
2008,ARTE08T,DIFL00,4,FXG,TT,25,A,,Diseño flexográfico.,,DIFL
2008,ARTE08T,CLEI02,4,INP,TT,41,A,,Comprensión de lectura y escritura en inglés.,,CLEI
2008,ARTE08T,COEP02,4,SUP,TT,42,A,,Control estadístico del proceso.,,COEP
2008,ARTE08T,TVEN02,4,OPV,TT,43,A,,Manejo de técnicas de venta.,,TVEN
2008,ARTE08T,PICA02,4,INC,TT,44,A,,Programación de la inspección del control de calidad.,,PICA
2008,ARTE08T,PEDI02,4,POE,TT,45,A,,Proyectos editoriales.,,PEDI
2008,ARTE08T,CPIN02,5,XXX,FB,1,A,,Comunicación productiva en inglés.,Comunicación productiva en inglés.,CPIN
2008,ARTE08T,INSO02,5,XXX,FB,2,A,,Interpretación de normas de convivencia social.,Interpretación de normas de convivencia social.,INSO
2008,ARTE08T,ADMA02,5,XXX,FP,3,A,,Administración del mantenimiento.,,ADMA
2008,ARTE08T,FEMP03,5,XXX,FP,4,A,,Formación empresarial.,FEMP03,FEMP
2008,ARTE08T,IMFO02,5,XXX,FP,5,A,,Impresión digital en gran formato.,,IMFO
2008,ARTE08T,RECO02,5,XXX,FP,6,A,,Reproducción de color.,,RECO
2008,ARTE08T,AHEC02,5,INC,TT,41,A,,Aplicación de herramientas estadísticas de calidad.,,AHEC
2008,ARTE08T,ATSC02,5,OPV,TT,42,A,,Atención y servicio a clientes.,,ATSC
2008,ARTE08T,CAEO02,5,INP,TT,43,A,,Comprensión auditiva y expresión oral en Inglés.,,CAEO
2008,ARTE08T,PRUC02,5,SUP,TT,44,A,,Programación y control de la producción.,,PRUC
2008,ARTE08T,TEDI02,5,POE,TT,45,A,,Trabajo editorial.,,TEDI
2008,ARTE08T,FLSF,6,XXX,FB,1,A,,Filosofía.,Filosofía,FLSF
2008,ARTE08T,CENG02,6,XXX,FP,2,A,,Comunicación especializada en inglés.,Comunicación especializada en inglés.,CENG
2008,ARTE08T,ENAC02,6,XXX,FP,3,A,,Encuadernación y acabados.,,ENAC
2008,ARTE08T,IMCO02,6,XXX,FP,4,A,,Impresión de selección de color y colores especiales en offset.,,IMCO
2008,ARTE08T,ITAM02,6,XXX,FP,5,A,,Impresión en tampografía.,,ITAM
2008,ARTE08T,APIS03,6,INC,TT,41,A,,Aplicación de los procedimientos del sistema ISO-9001-2000.,,APIS
2008,ARTE08T,ATSU03,6,SUP,TT,42,A,0,Aplicación de técnicas de supervisión.,,ATSU
2008,ARTE08T,CPAI02,6,INP,TT,43,A,,Comunicación profesional en el área industrial..,,CPAI
2008,ARTE08T,PCOE02,6,POE,TT,44,A,,Planeación y costos de producción editorial.,,PCOE
2008,ARTE08T,VEBS02,6,OPV,TT,45,A,,Venta de bienes y servicios.,,VEBS
2008,ASDI08,APRE03,1,XXX,FB,1,A,,Autogestión del aprendizaje.,Autogestión del aprendizaje.,APRE
2008,ASDI08,PROP04,1,XXX,FB,2,A,,Proyección personal y profesional.,Proyección personal y profesional.,PROP
2008,ASDI08,MAEC04,1,XXX,FB,3,A,,Manejo de espacios y cantidades.,Manejo de espacios y cantidades.,MAEC
2008,ASDI08,COIN03,1,XXX,FB,4,A,,Comunicación para la interacción social.,Comunicación para la interacción social.,COIN
2008,ASDI08,PIPM03,1,XXX,FB,5,A,,Procesamiento de información por medios digitales.,Procesamiento de información por medios digitales.,PIPM
2008,ASDI08,REDE03,1,XXX,FB,6,A,,Resolución de problemas.,Resolución de problemas.,REDE
2008,ASDI08,DECI03,1,XXX,FB,7,A,,Desarrollo ciudadano.,Desarrollo ciudadano.,DECI
2008,ASDI08,CAEP02,2,XXX,FB,1,A,,Comunicación en los ámbitos escolar y profesional.,Comunicación en los ámbitos escolar y profesional.,CAEP
2008,ASDI08,IBIO02,2,XXX,FB,2,A,,Identificación de la biodiversidad.,Identificación de la biodiversidad.,IBIO
2008,ASDI08,ININ02,2,XXX,FB,3,A,,Interacción inicial en inglés.,Interacción inicial en inglés.,ININ
2008,ASDI08,MADI02,2,XXX,FB,4,A,,Manejo de aplicaciones por medios digitales.,Manejo de aplicaciones por medios digitales.,MADI
2008,ASDI08,REAN03,2,XXX,FB,5,A,,Representación simbólica y angular del entorno.,Representación simbólica y angular del entorno.,REAN
2008,ASDI08,AMAE03,2,XXX,FB,6,A,,Análisis de la materia y la energía.,Análisis de la materia y la energía,AMAE
2008,ASDI08,MCON03,2,XXX,FP,7,A,,Manejo del proceso contable.,,MCON
2008,ASDI08,MPAD04,2,XXX,FP,8,A,,Manejo del proceso administrativo.,,MPAD
2008,ASDI08,OREM03,2,XXX,FP,9,A,,Organización de empresas.,,OREM
2008,ASDI08,CAIN02,3,XXX,FB,1,A,,Comunicación activa en inglés.,Comunicación activa en inglés.,CAIN
2008,ASDI08,IFIM03,3,XXX,FB,2,A,,Interpretación de fenómenos físicos de la materia.,Interpretación de fenómenos físicos de la materia.,IFIM
